gid_code,level,name,parent_gid_code
USA.27.45_1,2,Sanders,USA.27_1
USA.27.46_1,2,Sheridan,USA.27_1
USA.27.47_1,2,Silver Bow,USA.27_1
USA.27.48_1,2,Stillwater,USA.27_1
USA.27.49_1,2,Sweet Grass,USA.27_1
USA.27.50_1,2,Teton,USA.27_1
USA.27.51_1,2,Toole,USA.27_1
USA.27.52_1,2,Treasure,USA.27_1
USA.27.53_1,2,Valley,USA.27_1
USA.27.54_1,2,Wheatland,USA.27_1
USA.27.55_1,2,Wibaux,USA.27_1
USA.27.56_1,2,Yellowstone,USA.27_1
USA.28.1_1,2,Adams,USA.28_1
USA.28.2_1,2,Antelope,USA.28_1
USA.28.3_1,2,Arthur,USA.28_1
USA.28.4_1,2,Banner,USA.28_1
USA.28.5_1,2,Blaine,USA.28_1
USA.28.6_1,2,Boone,USA.28_1
USA.28.7_1,2,Box Butte,USA.28_1
USA.28.8_1,2,Boyd,USA.28_1
USA.28.9_1,2,Brown,USA.28_1
USA.28.10_1,2,Buffalo,USA.28_1
USA.28.11_1,2,Burt,USA.28_1
USA.28.12_1,2,Butler,USA.28_1
USA.28.13_1,2,Cass,USA.28_1
USA.28.14_1,2,Cedar,USA.28_1
USA.28.15_1,2,Chase,USA.28_1
USA.28.16_1,2,Cherry,USA.28_1
USA.28.17_1,2,Cheyenne,USA.28_1
USA.28.18_1,2,Clay,USA.28_1
USA.28.19_1,2,Colfax,USA.28_1
USA.28.20_1,2,Cuming,USA.28_1
USA.28.21_1,2,Custer,USA.28_1
USA.28.22_1,2,Dakota,USA.28_1
USA.28.23_1,2,Dawes,USA.28_1
USA.28.24_1,2,Dawson,USA.28_1
USA.28.25_1,2,Deuel,USA.28_1
USA.28.26_1,2,Dixon,USA.28_1
USA.28.27_1,2,Dodge,USA.28_1
USA.28.28_1,2,Douglas,USA.28_1
USA.28.29_1,2,Dundy,USA.28_1
USA.28.30_1,2,Fillmore,USA.28_1
USA.28.31_1,2,Franklin,USA.28_1
USA.28.32_1,2,Frontier,USA.28_1
USA.28.33_1,2,Furnas,USA.28_1
USA.28.34_1,2,Gage,USA.28_1
USA.28.35_1,2,Garden,USA.28_1
USA.28.36_1,2,Garfield,USA.28_1
USA.28.37_1,2,Gosper,USA.28_1
USA.28.38_1,2,Grant,USA.28_1
USA.28.39_1,2,Greeley,USA.28_1
USA.28.40_1,2,Hall,USA.28_1
USA.28.41_1,2,Hamilton,USA.28_1
USA.28.42_1,2,Harlan,USA.28_1
USA.28.43_1,2,Hayes,USA.28_1
USA.28.44_1,2,Hitchcock,USA.28_1
USA.28.45_1,2,Holt,USA.28_1
USA.28.46_1,2,Hooker,USA.28_1
USA.28.47_1,2,Howard,USA.28_1
USA.28.48_1,2,Jefferson,USA.28_1
USA.28.49_1,2,Johnson,USA.28_1
USA.28.50_1,2,Kearney,USA.28_1
USA.28.51_1,2,Keith,USA.28_1
USA.28.52_1,2,Keya Paha,USA.28_1
USA.28.53_1,2,Kimball,USA.28_1
USA.28.54_1,2,Knox,USA.28_1
USA.28.55_1,2,Lancaster,USA.28_1
USA.28.56_1,2,Lincoln,USA.28_1
USA.28.57_1,2,Logan,USA.28_1
USA.28.58_1,2,Loup,USA.28_1
USA.28.59_1,2,Madison,USA.28_1
USA.28.60_1,2,McPherson,USA.28_1
USA.28.61_1,2,Merrick,USA.28_1
USA.28.62_1,2,Morrill,USA.28_1
USA.28.63_1,2,Nance,USA.28_1
USA.28.64_1,2,Nemaha,USA.28_1
USA.28.65_1,2,Nuckolls,USA.28_1
USA.28.66_1,2,Otoe,USA.28_1
USA.28.67_1,2,Pawnee,USA.28_1
USA.28.68_1,2,Perkins,USA.28_1
USA.28.69_1,2,Phelps,USA.28_1
USA.28.70_1,2,Pierce,USA.28_1
USA.28.71_1,2,Platte,USA.28_1
USA.28.72_1,2,Polk,USA.28_1
USA.28.73_1,2,Red Willow,USA.28_1
USA.28.74_1,2,Richardson,USA.28_1
USA.28.75_1,2,Rock,USA.28_1
USA.28.76_1,2,Saline,USA.28_1
USA.28.77_1,2,Sarpy,USA.28_1
USA.28.78_1,2,Saunders,USA.28_1
USA.28.79_1,2,Scotts Bluff,USA.28_1
USA.28.80_1,2,Seward,USA.28_1
USA.28.81_1,2,Sheridan,USA.28_1
USA.28.82_1,2,Sherman,USA.28_1
USA.28.83_1,2,Sioux,USA.28_1
USA.28.84_1,2,Stanton,USA.28_1
USA.28.85_1,2,Thayer,USA.28_1
USA.28.86_1,2,Thomas,USA.28_1
USA.28.87_1,2,Thurston,USA.28_1
USA.28.88_1,2,Valley,USA.28_1
USA.28.89_1,2,Washington,USA.28_1
USA.28.90_1,2,Wayne,USA.28_1
USA.28.91_1,2,Webster,USA.28_1
USA.28.92_1,2,Wheeler,USA.28_1
USA.28.93_1,2,York,USA.28_1
USA.29.1_1,2,Carson City,USA.29_1
USA.29.2_1,2,Churchill,USA.29_1
USA.29.3_1,2,Clark,USA.29_1
USA.29.4_1,2,Douglas,USA.29_1
USA.29.5_1,2,Elko,USA.29_1
USA.29.6_1,2,Esmeralda,USA.29_1
USA.29.7_1,2,Eureka,USA.29_1
USA.29.8_1,2,Humboldt,USA.29_1
USA.29.9_1,2,Lander,USA.29_1
USA.29.10_1,2,Lincoln,USA.29_1
USA.29.11_1,2,Lyon,USA.29_1
USA.29.12_1,2,Mineral,USA.29_1
USA.29.13_1,2,Nye,USA.29_1
USA.29.14_1,2,Pershing,USA.29_1
USA.29.15_1,2,Storey,USA.29_1
USA.29.16_1,2,Washoe,USA.29_1
USA.29.17_1,2,White Pine,USA.29_1
USA.30.1_1,2,Belknap,USA.30_1
USA.30.2_1,2,Carroll,USA.30_1
USA.30.3_1,2,Cheshire,USA.30_1
USA.30.4_1,2,Coos,USA.30_1
USA.30.5_1,2,Grafton,USA.30_1
USA.30.6_1,2,Hillsborough,USA.30_1
USA.30.7_1,2,Merrimack,USA.30_1
USA.30.8_1,2,Rockingham,USA.30_1
USA.30.9_1,2,Strafford,USA.30_1
USA.30.10_1,2,Sullivan,USA.30_1
USA.31.1_1,2,Atlantic,USA.31_1
USA.31.2_1,2,Bergen,USA.31_1
USA.31.3_1,2,Burlington,USA.31_1
USA.31.4_1,2,Camden,USA.31_1
USA.31.5_1,2,Cape May,USA.31_1
USA.31.6_1,2,Cumberland,USA.31_1
USA.31.7_1,2,Essex,USA.31_1
USA.31.8_1,2,Gloucester,USA.31_1
USA.31.9_1,2,Hudson,USA.31_1
USA.31.10_1,2,Hunterdon,USA.31_1
USA.31.11_1,2,Mercer,USA.31_1
USA.31.12_1,2,Middlesex,USA.31_1
USA.31.13_1,2,Monmouth,USA.31_1
USA.31.14_1,2,Morris,USA.31_1
USA.31.15_1,2,Ocean,USA.31_1
USA.31.16_1,2,Passaic,USA.31_1
USA.31.17_1,2,Salem,USA.31_1
USA.31.18_1,2,Somerset,USA.31_1
USA.31.19_1,2,Sussex,USA.31_1
USA.31.20_1,2,Union,USA.31_1
USA.31.21_1,2,Warren,USA.31_1
USA.32.1_1,2,Bernalillo,USA.32_1
USA.32.2_1,2,Catron,USA.32_1
USA.32.3_1,2,Chaves,USA.32_1
USA.32.4_1,2,Cibola,USA.32_1
USA.32.5_1,2,Colfax,USA.32_1
USA.32.6_1,2,Curry,USA.32_1
USA.32.7_1,2,Debaca,USA.32_1
USA.32.8_1,2,Dona Ana,USA.32_1
USA.32.9_1,2,Eddy,USA.32_1
USA.32.10_1,2,Grant,USA.32_1
USA.32.11_1,2,Guadalupe,USA.32_1
USA.32.12_1,2,Harding,USA.32_1
USA.32.13_1,2,Hidalgo,USA.32_1
USA.32.14_1,2,Lea,USA.32_1
USA.32.15_1,2,Lincoln,USA.32_1
USA.32.16_1,2,Los Alamos,USA.32_1
USA.32.17_1,2,Luna,USA.32_1
USA.32.18_1,2,McKinley,USA.32_1
USA.32.19_1,2,Mora,USA.32_1
USA.32.20_1,2,Otero,USA.32_1
USA.32.21_1,2,Quay,USA.32_1
USA.32.22_1,2,Rio Arriba,USA.32_1
USA.32.23_1,2,Roosevelt,USA.32_1
USA.32.24_1,2,San Juan,USA.32_1
USA.32.25_1,2,San Miguel,USA.32_1
USA.32.26_1,2,Sandoval,USA.32_1
USA.32.27_1,2,Santa Fe,USA.32_1
USA.32.28_1,2,Sierra,USA.32_1
USA.32.29_1,2,Socorro,USA.32_1
USA.32.30_1,2,Taos,USA.32_1
USA.32.31_1,2,Torrance,USA.32_1
USA.32.32_1,2,Union,USA.32_1
USA.32.33_1,2,Valencia,USA.32_1
USA.33.1_1,2,Albany,USA.33_1
USA.33.2_1,2,Allegany,USA.33_1
USA.33.3_1,2,Bronx,USA.33_1
USA.33.4_1,2,Broome,USA.33_1
USA.33.5_1,2,Cattaraugus,USA.33_1
USA.33.6_1,2,Cayuga,USA.33_1
USA.33.7_1,2,Chautauqua,USA.33_1
USA.33.8_1,2,Chemung,USA.33_1
USA.33.9_1,2,Chenango,USA.33_1
USA.33.10_1,2,Clinton,USA.33_1
USA.33.11_1,2,Columbia,USA.33_1
USA.33.12_1,2,Cortland,USA.33_1
USA.33.13_1,2,Delaware,USA.33_1
USA.33.14_1,2,Dutchess,USA.33_1
USA.33.15_1,2,Erie,USA.33_1
USA.33.16_1,2,Essex,USA.33_1
USA.33.17_1,2,Franklin,USA.33_1
USA.33.18_1,2,Fulton,USA.33_1
USA.33.19_1,2,Genesee,USA.33_1
USA.33.20_1,2,Greene,USA.33_1
USA.33.21_1,2,Hamilton,USA.33_1
USA.33.22_1,2,Herkimer,USA.33_1
USA.33.23_1,2,Jefferson,USA.33_1
USA.33.24_1,2,Kings,USA.33_1
USA.33.25_1,2,Lake Ontario,USA.33_1
USA.33.26_1,2,Lewis,USA.33_1
USA.33.27_1,2,Livingston,USA.33_1
USA.33.28_1,2,Madison,USA.33_1
USA.33.29_1,2,Monroe,USA.33_1
USA.33.30_1,2,Montgomery,USA.33_1
USA.33.31_1,2,Nassau,USA.33_1
USA.33.32_1,2,New York,USA.33_1
USA.33.33_1,2,Niagara,USA.33_1
USA.33.34_1,2,Oneida,USA.33_1
USA.33.35_1,2,Onondaga,USA.33_1
USA.33.36_1,2,Ontario,USA.33_1
USA.33.37_1,2,Orange,USA.33_1
USA.33.38_1,2,Orleans,USA.33_1
USA.33.39_1,2,Oswego,USA.33_1
USA.33.40_1,2,Otsego,USA.33_1
USA.33.41_1,2,Putnam,USA.33_1
USA.33.42_1,2,Queens,USA.33_1
USA.33.43_1,2,Rensselaer,USA.33_1
USA.33.44_1,2,Richmond,USA.33_1
USA.33.45_1,2,Rockland,USA.33_1
USA.33.46_1,2,Saint Lawrence,USA.33_1
USA.33.47_1,2,Saratoga,USA.33_1
USA.33.48_1,2,Schenectady,USA.33_1
USA.33.49_1,2,Schoharie,USA.33_1
USA.33.50_1,2,Schuyler,USA.33_1
USA.33.51_1,2,Seneca,USA.33_1
USA.33.52_1,2,Steuben,USA.33_1
USA.33.53_1,2,Suffolk,USA.33_1
USA.33.54_1,2,Sullivan,USA.33_1
USA.33.55_1,2,Tioga,USA.33_1
USA.33.56_1,2,Tompkins,USA.33_1
USA.33.57_1,2,Ulster,USA.33_1
USA.33.58_1,2,Warren,USA.33_1
USA.33.59_1,2,Washington,USA.33_1
USA.33.60_1,2,Wayne,USA.33_1
USA.33.61_1,2,Westchester,USA.33_1
USA.33.62_1,2,Wyoming,USA.33_1
USA.33.63_1,2,Yates,USA.33_1
USA.34.1_1,2,Alamance,USA.34_1
USA.34.2_1,2,Alexander,USA.34_1
USA.34.3_1,2,Alleghany,USA.34_1
USA.34.4_1,2,Anson,USA.34_1
USA.34.5_1,2,Ashe,USA.34_1
USA.34.6_1,2,Avery,USA.34_1
USA.34.7_1,2,Beaufort,USA.34_1
USA.34.8_1,2,Bertie,USA.34_1
USA.34.9_1,2,Bladen,USA.34_1
USA.34.10_1,2,Brunswick,USA.34_1
USA.34.11_1,2,Buncombe,USA.34_1
USA.34.12_1,2,Burke,USA.34_1
USA.34.13_1,2,Cabarrus,USA.34_1
USA.34.14_1,2,Caldwell,USA.34_1
USA.34.15_1,2,Camden,USA.34_1
USA.34.16_1,2,Carteret,USA.34_1
USA.34.17_1,2,Caswell,USA.34_1
USA.34.18_1,2,Catawba,USA.34_1
USA.34.19_1,2,Chatham,USA.34_1
USA.34.20_1,2,Cherokee,USA.34_1
USA.34.21_1,2,Chowan,USA.34_1
USA.34.22_1,2,Clay,USA.34_1
USA.34.23_1,2,Cleveland,USA.34_1
USA.34.24_1,2,Columbus,USA.34_1
USA.34.25_1,2,Craven,USA.34_1
USA.34.26_1,2,Cumberland,USA.34_1
USA.34.27_1,2,Currituck,USA.34_1
USA.34.28_1,2,Dare,USA.34_1
USA.34.29_1,2,Davidson,USA.34_1
USA.34.30_1,2,Davie,USA.34_1
USA.34.31_1,2,Duplin,USA.34_1
USA.34.32_1,2,Durham,USA.34_1
USA.34.33_1,2,Edgecombe,USA.34_1
USA.34.34_1,2,Forsyth,USA.34_1
USA.34.35_1,2,Franklin,USA.34_1
USA.34.36_1,2,Gaston,USA.34_1
USA.34.37_1,2,Gates,USA.34_1
USA.34.38_1,2,Graham,USA.34_1
USA.34.39_1,2,Granville,USA.34_1
USA.34.40_1,2,Greene,USA.34_1
USA.34.41_1,2,Guilford,USA.34_1
USA.34.42_1,2,Halifax,USA.34_1
USA.34.43_1,2,Harnett,USA.34_1
USA.34.44_1,2,Haywood,USA.34_1
USA.34.45_1,2,Henderson,USA.34_1
USA.34.46_1,2,Hertford,USA.34_1
USA.34.47_1,2,Hoke,USA.34_1
USA.34.48_1,2,Hyde,USA.34_1
USA.34.49_1,2,Iredell,USA.34_1
USA.34.50_1,2,Jackson,USA.34_1
USA.34.51_1,2,Johnston,USA.34_1
USA.34.52_1,2,Jones,USA.34_1
USA.34.53_1,2,Lee,USA.34_1
USA.34.54_1,2,Lenoir,USA.34_1
USA.34.55_1,2,Lincoln,USA.34_1
USA.34.56_1,2,Macon,USA.34_1
USA.34.57_1,2,Madison,USA.34_1
USA.34.58_1,2,Martin,USA.34_1
USA.34.59_1,2,McDowell,USA.34_1
USA.34.60_1,2,Mecklenburg,USA.34_1
USA.34.61_1,2,Mitchell,USA.34_1
USA.34.62_1,2,Montgomery,USA.34_1
USA.34.63_1,2,Moore,USA.34_1
USA.34.64_1,2,Nash,USA.34_1
USA.34.65_1,2,New Hanover,USA.34_1
USA.34.66_1,2,Northampton,USA.34_1
USA.34.67_1,2,Onslow,USA.34_1
USA.34.68_1,2,Orange,USA.34_1
USA.34.69_1,2,Pamlico,USA.34_1
USA.34.70_1,2,Pasquotank,USA.34_1
USA.34.71_1,2,Pender,USA.34_1
USA.34.72_1,2,Perquimans,USA.34_1
USA.34.73_1,2,Person,USA.34_1
USA.34.74_1,2,Pitt,USA.34_1
USA.34.75_1,2,Polk,USA.34_1
USA.34.76_1,2,Randolph,USA.34_1
USA.34.77_1,2,Richmond,USA.34_1
USA.34.78_1,2,Robeson,USA.34_1
USA.34.79_1,2,Rockingham,USA.34_1
USA.34.80_1,2,Rowan,USA.34_1
USA.34.81_1,2,Rutherford,USA.34_1
USA.34.82_1,2,Sampson,USA.34_1
USA.34.83_1,2,Scotland,USA.34_1
USA.34.84_1,2,Stanly,USA.34_1
USA.34.85_1,2,Stokes,USA.34_1
USA.34.86_1,2,Surry,USA.34_1
USA.34.87_1,2,Swain,USA.34_1
USA.34.88_1,2,Transylvania,USA.34_1
USA.34.89_1,2,Tyrrell,USA.34_1
USA.34.90_1,2,Union,USA.34_1
USA.34.91_1,2,Vance,USA.34_1
USA.34.92_1,2,Wake,USA.34_1
USA.34.93_1,2,Warren,USA.34_1
USA.34.94_1,2,Washington,USA.34_1
USA.34.95_1,2,Watauga,USA.34_1
USA.34.96_1,2,Wayne,USA.34_1
USA.34.97_1,2,Wilkes,USA.34_1
USA.34.98_1,2,Wilson,USA.34_1
USA.34.99_1,2,Yadkin,USA.34_1
USA.34.100_1,2,Yancey,USA.34_1
USA.35.1_1,2,Adams,USA.35_1
USA.35.2_1,2,Barnes,USA.35_1
USA.35.3_1,2,Benson,USA.35_1
USA.35.4_1,2,Billings,USA.35_1
USA.35.5_1,2,Bottineau,USA.35_1
USA.35.6_1,2,Bowman,USA.35_1
USA.35.7_1,2,Burke,USA.35_1
USA.35.8_1,2,Burleigh,USA.35_1
USA.35.9_1,2,Cass,USA.35_1
USA.35.10_1,2,Cavalier,USA.35_1
USA.35.11_1,2,Dickey,USA.35_1
USA.35.12_1,2,Divide,USA.35_1
USA.35.13_1,2,Dunn,USA.35_1
USA.35.14_1,2,Eddy,USA.35_1
USA.35.15_1,2,Emmons,USA.35_1
USA.35.16_1,2,Foster,USA.35_1
USA.35.17_1,2,Golden Valley,USA.35_1
USA.35.18_1,2,Grand Forks,USA.35_1
USA.35.19_1,2,Grant,USA.35_1
USA.35.20_1,2,Griggs,USA.35_1
USA.35.21_1,2,Hettinger,USA.35_1
USA.35.22_1,2,Kidder,USA.35_1
USA.35.23_1,2,Lamoure,USA.35_1
USA.35.24_1,2,Logan,USA.35_1
USA.35.25_1,2,McHenry,USA.35_1
USA.35.26_1,2,McIntosh,USA.35_1
USA.35.27_1,2,McKenzie,USA.35_1
USA.35.28_1,2,McLean,USA.35_1
USA.35.29_1,2,Mercer,USA.35_1
USA.35.30_1,2,Morton,USA.35_1
USA.35.31_1,2,Mountrail,USA.35_1
USA.35.32_1,2,Nelson,USA.35_1
USA.35.33_1,2,Oliver,USA.35_1
USA.35.34_1,2,Pembina,USA.35_1
USA.35.35_1,2,Pierce,USA.35_1
USA.35.36_1,2,Ramsey,USA.35_1
USA.35.37_1,2,Ransom,USA.35_1
USA.35.38_1,2,Renville,USA.35_1
USA.35.39_1,2,Richland,USA.35_1
USA.35.40_1,2,Rolette,USA.35_1
USA.35.41_1,2,Sargent,USA.35_1
USA.35.42_1,2,Sheridan,USA.35_1
USA.35.43_1,2,Sioux,USA.35_1
USA.35.44_1,2,Slope,USA.35_1
USA.35.45_1,2,Stark,USA.35_1
USA.35.46_1,2,Steele,USA.35_1
USA.35.47_1,2,Stutsman,USA.35_1
USA.35.48_1,2,Towner,USA.35_1
USA.35.49_1,2,Traill,USA.35_1
USA.35.50_1,2,Walsh,USA.35_1
USA.35.51_1,2,Ward,USA.35_1
USA.35.52_1,2,Wells,USA.35_1
USA.35.53_1,2,Williams,USA.35_1
USA.36.1_1,2,Adams,USA.36_1
USA.36.2_1,2,Allen,USA.36_1
USA.36.3_1,2,Ashland,USA.36_1
USA.36.4_1,2,Ashtabula,USA.36_1
USA.36.5_1,2,Athens,USA.36_1
USA.36.6_1,2,Auglaize,USA.36_1
USA.36.7_1,2,Belmont,USA.36_1
USA.36.8_1,2,Brown,USA.36_1
USA.36.9_1,2,Butler,USA.36_1
USA.36.10_1,2,Carroll,USA.36_1
USA.36.11_1,2,Champaign,USA.36_1
USA.36.12_1,2,Clark,USA.36_1
USA.36.13_1,2,Clermont,USA.36_1
USA.36.14_1,2,Clinton,USA.36_1
USA.36.15_1,2,Columbiana,USA.36_1
USA.36.16_1,2,Coshocton,USA.36_1
USA.36.17_1,2,Crawford,USA.36_1
USA.36.18_1,2,Cuyahoga,USA.36_1
USA.36.19_1,2,Darke,USA.36_1
USA.36.20_1,2,Defiance,USA.36_1
USA.36.21_1,2,Delaware,USA.36_1
USA.36.22_1,2,Erie,USA.36_1
USA.36.23_1,2,Fairfield,USA.36_1
USA.36.24_1,2,Fayette,USA.36_1
USA.36.25_1,2,Franklin,USA.36_1
USA.36.26_1,2,Fulton,USA.36_1
USA.36.27_1,2,Gallia,USA.36_1
USA.36.28_1,2,Geauga,USA.36_1
USA.36.29_1,2,Greene,USA.36_1
USA.36.30_1,2,Guernsey,USA.36_1
USA.36.31_1,2,Hamilton,USA.36_1
USA.36.32_1,2,Hancock,USA.36_1
USA.36.33_1,2,Hardin,USA.36_1
USA.36.34_1,2,Harrison,USA.36_1
USA.36.35_1,2,Henry,USA.36_1
USA.36.36_1,2,Highland,USA.36_1
USA.36.37_1,2,Hocking,USA.36_1
USA.36.38_1,2,Holmes,USA.36_1
USA.36.39_1,2,Huron,USA.36_1
USA.36.40_1,2,Jackson,USA.36_1
USA.36.41_1,2,Jefferson,USA.36_1
USA.36.42_1,2,Knox,USA.36_1
USA.36.43_1,2,Lake,USA.36_1
USA.36.44_1,2,Lake Erie,USA.36_1
USA.36.45_1,2,Lawrence,USA.36_1
USA.36.46_1,2,Licking,USA.36_1
USA.36.47_1,2,Logan,USA.36_1
USA.36.48_1,2,Lorain,USA.36_1
USA.36.49_1,2,Lucas,USA.36_1
USA.36.50_1,2,Madison,USA.36_1
USA.36.51_1,2,Mahoning,USA.36_1
USA.36.52_1,2,Marion,USA.36_1
USA.36.53_1,2,Medina,USA.36_1
USA.36.54_1,2,Meigs,USA.36_1
USA.36.55_1,2,Mercer,USA.36_1
USA.36.56_1,2,Miami,USA.36_1
USA.36.57_1,2,Monroe,USA.36_1
USA.36.58_1,2,Montgomery,USA.36_1
USA.36.59_1,2,Morgan,USA.36_1
USA.36.60_1,2,Morrow,USA.36_1
USA.36.61_1,2,Muskingum,USA.36_1
USA.36.62_1,2,Noble,USA.36_1
USA.36.63_1,2,Ottawa,USA.36_1
USA.36.64_1,2,Paulding,USA.36_1
USA.36.65_1,2,Perry,USA.36_1
USA.36.66_1,2,Pickaway,USA.36_1
USA.36.67_1,2,Pike,USA.36_1
USA.36.68_1,2,Portage,USA.36_1
USA.36.69_1,2,Preble,USA.36_1
USA.36.70_1,2,Putnam,USA.36_1
USA.36.71_1,2,Richland,USA.36_1
USA.36.72_1,2,Ross,USA.36_1
USA.36.73_1,2,Sandusky,USA.36_1
USA.36.74_1,2,Scioto,USA.36_1
USA.36.75_1,2,Seneca,USA.36_1
USA.36.76_1,2,Shelby,USA.36_1
USA.36.77_1,2,Stark,USA.36_1
USA.36.78_1,2,Summit,USA.36_1
USA.36.79_1,2,Trumbull,USA.36_1
USA.36.80_1,2,Tuscarawas,USA.36_1
USA.36.81_1,2,Union,USA.36_1
USA.36.82_1,2,Van Wert,USA.36_1
USA.36.83_1,2,Vinton,USA.36_1
USA.36.84_1,2,Warren,USA.36_1
USA.36.85_1,2,Washington,USA.36_1
USA.36.86_1,2,Wayne,USA.36_1
USA.36.87_1,2,Williams,USA.36_1
USA.36.88_1,2,Wood,USA.36_1
USA.36.89_1,2,Wyandot,USA.36_1
USA.37.1_1,2,Adair,USA.37_1
USA.37.2_1,2,Alfalfa,USA.37_1
USA.37.3_1,2,Atoka,USA.37_1
USA.37.4_1,2,Beaver,USA.37_1
USA.37.5_1,2,Beckham,USA.37_1
USA.37.6_1,2,Blaine,USA.37_1
USA.37.7_1,2,Bryan,USA.37_1
USA.37.8_1,2,Caddo,USA.37_1
USA.37.9_1,2,Canadian,USA.37_1
USA.37.10_1,2,Carter,USA.37_1
USA.37.11_1,2,Cherokee,USA.37_1
USA.37.12_1,2,Choctaw,USA.37_1
USA.37.13_1,2,Cimarron,USA.37_1
USA.37.14_1,2,Cleveland,USA.37_1
USA.37.15_1,2,Coal,USA.37_1
USA.37.16_1,2,Comanche,USA.37_1
USA.37.17_1,2,Cotton,USA.37_1
USA.37.18_1,2,Craig,USA.37_1
USA.37.19_1,2,Creek,USA.37_1
USA.37.20_1,2,Custer,USA.37_1
USA.37.21_1,2,Delaware,USA.37_1
USA.37.22_1,2,Dewey,USA.37_1
USA.37.23_1,2,Ellis,USA.37_1
USA.37.24_1,2,Garfield,USA.37_1
USA.37.25_1,2,Garvin,USA.37_1
USA.37.26_1,2,Grady,USA.37_1
USA.37.27_1,2,Grant,USA.37_1
USA.37.28_1,2,Greer,USA.37_1
USA.37.29_1,2,Harmon,USA.37_1
USA.37.30_1,2,Harper,USA.37_1
USA.37.31_1,2,Haskell,USA.37_1
USA.37.32_1,2,Hughes,USA.37_1
USA.37.33_1,2,Jackson,USA.37_1
USA.37.34_1,2,Jefferson,USA.37_1
USA.37.35_1,2,Johnston,USA.37_1
USA.37.36_1,2,Kay,USA.37_1
USA.37.37_1,2,Kingfisher,USA.37_1
USA.37.38_1,2,Kiowa,USA.37_1
USA.37.39_1,2,Latimer,USA.37_1
USA.37.40_1,2,Le Flore,USA.37_1
USA.37.41_1,2,Lincoln,USA.37_1
USA.37.42_1,2,Logan,USA.37_1
USA.37.43_1,2,Love,USA.37_1
USA.37.44_1,2,Major,USA.37_1
USA.37.45_1,2,Marshall,USA.37_1
USA.37.46_1,2,Mayes,USA.37_1
USA.37.47_1,2,McClain,USA.37_1
USA.37.48_1,2,McCurtain,USA.37_1
USA.37.49_1,2,McIntosh,USA.37_1
USA.37.50_1,2,Murray,USA.37_1
USA.37.51_1,2,Muskogee,USA.37_1
USA.37.52_1,2,Noble,USA.37_1
USA.37.53_1,2,Nowata,USA.37_1
USA.37.54_1,2,Okfuskee,USA.37_1
USA.37.55_1,2,Oklahoma,USA.37_1
USA.37.56_1,2,Okmulgee,USA.37_1
USA.37.57_1,2,Osage,USA.37_1
USA.37.58_1,2,Ottawa,USA.37_1
USA.37.59_1,2,Pawnee,USA.37_1
USA.37.60_1,2,Payne,USA.37_1
USA.37.61_1,2,Pittsburg,USA.37_1
USA.37.62_1,2,Pontotoc,USA.37_1
USA.37.63_1,2,Pottawatomie,USA.37_1
USA.37.64_1,2,Pushmataha,USA.37_1
USA.37.65_1,2,Roger Mills,USA.37_1
USA.37.66_1,2,Rogers,USA.37_1
USA.37.67_1,2,Seminole,USA.37_1
USA.37.68_1,2,Sequoyah,USA.37_1
USA.37.69_1,2,Stephens,USA.37_1
USA.37.70_1,2,Texas,USA.37_1
USA.37.71_1,2,Tillman,USA.37_1
USA.37.72_1,2,Tulsa,USA.37_1
USA.37.73_1,2,Wagoner,USA.37_1
USA.37.74_1,2,Washington,USA.37_1
USA.37.75_1,2,Washita,USA.37_1
USA.37.76_1,2,Woods,USA.37_1
USA.37.77_1,2,Woodward,USA.37_1
USA.38.1_1,2,Baker,USA.38_1
USA.38.2_1,2,Benton,USA.38_1
USA.38.3_1,2,Clackamas,USA.38_1
USA.38.4_1,2,Clatsop,USA.38_1
USA.38.5_1,2,Columbia,USA.38_1
USA.38.6_1,2,Coos,USA.38_1
USA.38.7_1,2,Crook,USA.38_1
USA.38.8_1,2,Curry,USA.38_1
USA.38.9_1,2,Deschutes,USA.38_1
USA.38.10_1,2,Douglas,USA.38_1
USA.38.11_1,2,Gilliam,USA.38_1
USA.38.12_1,2,Grant,USA.38_1
USA.38.13_1,2,Harney,USA.38_1
USA.38.14_1,2,Hood River,USA.38_1
USA.38.15_1,2,Jackson,USA.38_1
USA.38.16_1,2,Jefferson,USA.38_1
USA.38.17_1,2,Josephine,USA.38_1
USA.38.18_1,2,Klamath,USA.38_1
USA.38.19_1,2,Lake,USA.38_1
USA.38.20_1,2,Lane,USA.38_1
USA.38.21_1,2,Lincoln,USA.38_1
USA.38.22_1,2,Linn,USA.38_1
USA.38.23_1,2,Malheur,USA.38_1
USA.38.24_1,2,Marion,USA.38_1
USA.38.25_1,2,Morrow,USA.38_1
USA.38.26_1,2,Multnomah,USA.38_1
USA.38.27_1,2,Polk,USA.38_1
USA.38.28_1,2,Sherman,USA.38_1
USA.38.29_1,2,Tillamook,USA.38_1
USA.38.30_1,2,Umatilla,USA.38_1
USA.38.31_1,2,Union,USA.38_1
USA.38.32_1,2,Wallowa,USA.38_1
USA.38.33_1,2,Wasco,USA.38_1
USA.38.34_1,2,Washington,USA.38_1
USA.38.35_1,2,Wheeler,USA.38_1
USA.38.36_1,2,Yamhill,USA.38_1
USA.39.1_1,2,Adams,USA.39_1
USA.39.2_1,2,Allegheny,USA.39_1
